OverallQual,ExterQual,Foundation,BsmtQual,KitchenQual,FireplaceQu,GarageFinish,YearDiff,YearRemodAdd,1stFlrSF,GrLivArea,FullBath,GarageCars,Neighborhood,MasVnrType,HeatingQC,Fireplaces,MasVnrArea,GarageYrBlt,HouseStyle,Exterior1st,Exterior2nd,BsmtExposure,BsmtFinType1,GarageType,OverallCond,LotArea,BsmtFinSF1,LotFrontage,2ndFlrSF,SalePrice,no_garage,is_BsmtFinSF1_0,is_2ndFlrSF_0
4,1,2,2,1,1,1,15.08800749063506,86.31760866327848,6.6293632534374485,7.188412736496954,1,1,5,1,2,0,0.0,1936,1,6,4,1,2,2,5,8.699514748210191,672,3.912023005428146,567,128000,0,0,0
7,1,3,3,1,3,2,9.135528725660045,86.94942383174832,7.3783837129967145,7.3783837129967145,2,2,14,2,2,1,206.0,1978,4,10,10,1,4,5,8,9.382611592916636,704,4.406719247264253,0,157000,0,0,1
2,1,3,2,0,1,1,16.867962264113206,86.31760866327848,6.082218910376446,6.082218910376446,1,1,8,1,2,0,0.0,1930,4,5,2,1,3,2,8,9.035986984831405,290,4.0943445622221,0,60000,0,0,1
5,1,3,2,1,1,1,10.0,86.79189152169245,6.856461984594587,6.856461984594587,1,1,9,1,2,0,0.0,1981,4,8,4,1,2,2,8,9.185842740375783,412,4.110873864173311,0,119500,0,0,1
5,1,3,2,1,1,2,11.711309200802088,87.48742928478838,7.033506484287697,7.033506484287697,1,1,9,2,4,0,45.0,1960,4,5,2,1,3,5,6,8.85366542803745,588,4.248495242049359,0,135000,0,0,1
6,1,3,2,1,2,3,11.711309200802088,86.52118390532293,7.085064293952548,7.085064293952548,1,2,9,1,4,1,0.0,1954,4,9,9,2,4,6,5,9.094929520464856,655,4.3694478524670215,0,159500,0,0,1
5,1,3,2,1,1,1,10.165525060596439,86.76936408468859,6.4457198193855785,7.171656822768514,2,2,2,2,2,0,304.0,1970,6,8,8,1,5,2,8,7.60887062919126,0,3.1780538303479458,672,106000,0,1,0
8,2,6,4,2,3,2,6.0,87.33084573650919,7.313220387090301,7.871692664323645,2,2,23,2,4,2,362.0,1994,6,8,8,3,6,5,8,9.413770891980372,1032,4.584967478670572,1122,325000,0,0,0
7,2,6,3,2,3,3,6.246211251235321,87.2412460692924,7.273786317844895,7.273786317844895,2,2,12,1,3,1,0.0,1990,4,8,8,2,6,5,8,9.24541789858888,738,4.736198448394496,0,179900,0,0,1
7,2,6,4,2,4,2,-1.9999999998,87.57678270623478,6.787844982309579,7.611347717403621,2,2,13,1,4,1,0.0,2006,6,11,13,1,5,6,8,10.054361440970256,0,5.123963979403259,1134,274725,0,1,0
6,1,6,3,1,3,2,3.2915026221291805,87.44271909999158,6.854354502255021,7.432483807917119,2,2,13,1,4,1,0.0,2000,6,11,13,1,5,5,8,8.995040974685022,0,4.243789592348031,742,181000,0,1,0
8,2,6,4,2,4,3,2.4721359549995796,87.55445270895245,7.515344571180436,7.515344571180436,2,3,24,4,4,1,42.0,2004,4,6,4,2,6,5,8,9.338029733117072,1039,4.672828834461906,0,280000,0,0,1
6,1,6,3,1,3,3,5.211102550927978,87.35323161475472,6.650279048587422,7.4133673356952405,2,2,13,1,3,1,0.0,1995,6,8,8,1,6,5,8,8.987196820661973,219,4.253918118787858,885,188000,0,0,0
7,1,3,2,1,4,2,9.313708498984761,86.90444308357146,7.001245622069476,7.582738488914411,2,2,14,2,2,1,660.0,1976,6,10,10,1,4,5,5,9.257223957875032,403,4.382026634673881,866,205000,0,0,0
5,1,3,2,1,1,1,11.999999999999998,86.47598544237866,6.704414354964107,6.704414354964107,1,1,9,1,2,0,0.0,1957,4,4,3,1,6,2,6,8.867850063029406,708,4.290459441148391,0,129900,0,0,1
5,1,3,2,2,1,1,12.696938456699069,87.57678270623478,6.915723448631314,6.915723448631314,1,1,9,1,3,0,0.0,1953,4,5,2,1,2,5,6,9.09638749190015,643,4.189654742026425,0,134500,0,0,1
5,1,3,2,2,1,1,12.422205101855958,87.44271909999158,6.725033642166843,6.725033642166843,1,1,3,1,4,0,0.0,1955,4,6,4,1,3,2,6,8.594154232552366,415,4.499809670330265,0,117000,0,0,1
8,2,6,4,3,4,2,-1.9999999998,87.59910713840847,7.458186157340487,7.458186157340487,2,3,24,4,4,1,328.0,2007,4,11,13,1,6,5,8,9.399720293137584,1004,4.532599493153256,0,318000,0,0,1
8,2,6,3,2,3,3,3.2915026221291805,87.48742928478838,6.658011045870748,7.257707677160043,2,2,13,1,4,1,0.0,2002,5,11,13,1,6,6,8,8.955448122347393,353,4.24828774335168,640,184100,0,0,0
5,1,3,2,2,1,2,10.806248474865699,87.50977600240098,6.795705775173514,6.795705775173514,1,2,6,1,4,0,0.0,1967,4,11,13,1,2,5,6,9.186457431512851,702,4.04305126783455,0,130000,0,0,1
5,1,3,2,1,1,2,12.14213562373095,87.1515563520907,6.928537818164665,7.3783837129967145,1,1,6,1,2,0,0.0,1958,5,6,4,1,5,6,5,9.534233826390535,0,4.442651256490317,580,140000,0,1,0
5,1,3,2,1,1,2,11.711309200802088,86.52118390532293,6.946975992135418,6.946975992135418,1,1,9,1,2,0,0.0,1959,4,9,2,1,1,5,8,8.930626469173578,369,4.248495242049359,0,133700,0,0,1
6,1,2,2,1,4,1,16.65475810617763,86.31760866327848,6.919683849847411,6.919683849847411,1,1,1,1,2,1,0.0,1920,4,9,9,1,5,2,8,9.019542996701185,0,4.07753744390572,0,118400,0,1,1
7,2,6,3,2,1,2,0.0,87.57678270623478,7.347299700743164,7.347299700743164,2,3,16,2,4,0,196.0,2005,4,11,13,3,6,5,8,9.218705288307811,24,4.430816798843313,0,212900,0,0,1
4,1,3,2,1,1,1,12.560219778561038,86.45337754998391,6.866933284461882,6.866933284461882,1,1,4,1,4,0,0.0,1956,4,3,1,1,5,3,2,9.096723645189215,0,4.138044946261778,0,112000,0,1,1
5,1,3,2,1,1,0,13.748015748023622,87.62142600963232,6.548219102762372,6.548219102762372,1,0,4,1,4,0,0.0,1950,4,11,13,1,5,0,7,9.14899674173513,0,3.912023005428146,0,118000,1,1,1
7,1,6,3,2,3,3,5.745966692414834,87.26365441768559,6.699500340161678,7.301147805856032,2,2,13,2,3,1,170.0,1992,5,8,8,1,5,5,8,9.118773178450692,0,4.218606882900191,670,163900,0,1,0
4,1,3,2,0,3,1,12.696938456699069,86.43076387773658,6.912742820493176,6.912742820493176,1,2,9,1,2,1,0.0,1977,4,10,10,1,5,2,8,9.252824983582338,0,4.0943445622221,0,115000,0,1,1
7,2,6,3,2,3,3,0.8284271247461901,87.59910713840847,7.349230824613334,7.349230824613334,2,3,15,2,4,1,130.0,2007,4,11,13,1,5,5,8,8.211754397375197,0,3.970291913552122,0,174000,0,1,1
7,2,6,3,2,4,3,1.4641016151377548,87.53211714239757,7.333023014386481,7.333023014386481,2,3,13,1,4,1,0.0,2004,4,11,13,3,6,5,8,9.586857158128455,1300,5.204006687076795,0,259000,0,0,1
7,2,6,3,2,4,3,1.4641016151377548,87.55445270895245,6.741700694652055,7.580189417944541,2,2,13,1,4,1,0.0,2004,6,11,13,3,5,6,8,9.375515769935166,0,4.07753744390572,1112,215000,0,1,0
5,1,3,3,1,1,1,8.392304845413264,86.99438184514797,6.841615476477592,6.841615476477592,1,2,3,2,2,0,180.0,1980,3,6,4,4,6,2,8,8.881836305004146,936,4.0943445622221,0,140000,0,0,1
4,1,2,2,2,3,1,16.000000000000004,86.31760866327848,7.191429330036379,7.591357046698551,2,2,8,1,2,2,0.0,1981,1,4,10,1,2,2,2,8.962391701743002,622,4.174387269895637,653,135000,0,0,0
5,1,6,3,1,1,0,6.0,87.26365441768559,6.881411303642535,6.881411303642535,1,0,11,1,2,0,0.0,1950,4,8,8,2,2,0,8,9.279119887371008,212,4.143134726391533,0,93500,1,0,1
6,1,2,2,0,1,1,20.538855339169288,86.31760866327848,7.071573364211532,7.700747794511798,2,1,3,1,2,0,0.0,1930,6,5,2,2,5,2,3,9.20029003612268,0,4.499809670330265,1032,117500,0,1,0
8,2,6,3,2,3,2,5.483314773547882,87.33084573650919,7.040536390215956,7.61085279039525,2,2,12,1,4,1,0.0,1995,6,11,13,1,6,5,8,9.19299073364107,584,4.382026634673881,878,239500,0,0,0
6,1,6,3,1,3,3,4.324555320336759,87.37561188601732,6.82001636467413,7.3777589082278725,2,2,13,1,3,1,0.0,1997,6,11,13,3,5,5,8,9.079434102128383,0,4.04305126783455,684,169000,0,1,0
6,1,2,2,1,4,1,16.000000000000004,86.31760866327848,6.893656354602635,6.893656354602635,1,1,5,1,2,1,0.0,1926,4,5,2,1,5,2,8,8.729073550451737,0,4.0943445622221,0,102000,0,1,1
6,1,3,2,1,1,1,13.231546211727816,86.31760866327848,6.939253946041508,7.132497551660044,1,1,9,1,2,0,0.0,1950,1,11,13,1,2,5,8,9.169518377455928,280,4.382026634673881,220,119000,0,0,0
5,1,3,2,1,1,0,21.237900077244504,87.35323161475472,6.659293919683638,6.927557906278317,1,0,6,1,3,0,0.0,1950,1,11,13,1,5,0,4,8.754949455098293,0,3.9889840465642745,240,94000,1,1,0
6,1,6,2,2,3,2,9.313708498984761,86.92693630166285,7.356918242356021,7.356918242356021,2,2,11,1,2,2,0.0,1977,4,10,12,4,4,5,8,9.19207456316929,1567,4.265369337629496,0,196000,0,0,1
5,1,2,2,1,4,1,16.65475810617763,86.31760866327848,7.062191632286556,7.062191632286556,1,2,5,1,2,1,0.0,1972,4,7,6,1,2,2,8,9.074635189810808,645,4.584967478670572,0,144000,0,0,1
5,1,3,2,1,1,1,13.0996688705415,86.3402513014311,6.858565034791365,6.858565034791365,1,2,9,1,2,0,0.0,1988,4,8,8,2,4,2,6,8.902455592206882,852,4.0943445622221,0,139000,0,0,1
5,1,3,2,2,3,1,9.489125293076057,86.90444308357146,6.992096427415888,7.532623618788788,2,2,14,2,4,1,44.0,1976,6,10,10,1,4,5,6,9.240287448344136,381,4.267501918908374,780,197500,0,0,0
8,2,6,4,2,3,2,0.0,87.59910713840847,7.290292882446597,7.947325027016463,3,3,16,4,4,1,340.0,2006,6,11,13,4,6,6,8,9.206834232646894,1150,4.343805421853684,1362,424870,0,0,0
5,1,3,2,1,1,0,11.999999999999998,86.52118390532293,6.913737350659685,6.913737350659685,1,0,6,1,2,0,0.0,1950,4,5,10,1,6,0,2,9.104979856318357,288,4.084931290454523,0,80000,1,0,1
4,1,2,3,0,1,1,14.613247725836153,86.31760866327848,6.51025834052315,6.828712071641684,1,1,4,1,1,0,0.0,1941,1,6,4,1,2,2,3,9.407550541263888,348,4.0943445622221,252,80000,0,0,0
5,1,2,2,1,4,1,15.663521732655692,86.31760866327848,6.948897222313312,7.362645270417825,1,1,5,1,4,1,0.0,1928,1,6,4,1,5,2,5,8.738735461363474,0,3.9512437185814275,534,149000,0,1,0
6,2,3,3,2,3,1,7.16515138991168,87.10667763978184,7.168579897264035,7.168579897264035,2,2,12,2,2,1,85.0,1985,4,5,3,1,6,5,8,9.323669057283185,1258,4.24233424905252,0,180000,0,0,1
7,1,3,2,0,4,1,14.492422502470646,86.31760866327848,6.756932389247553,7.355001921105257,1,1,18,1,4,1,0.0,1941,6,6,4,1,3,5,6,9.392661928770137,275,4.31748811353631,704,174500,0,0,0
7,1,6,2,1,4,1,16.110770276274835,86.31760866327848,6.349138991379798,7.01301578963963,1,1,3,1,2,1,0.0,1982,1,5,2,1,5,2,6,8.648221453822641,0,4.145934556104395,539,116900,0,1,0
7,1,6,2,1,1,1,16.867962264113206,87.17398723843183,6.723832440821209,7.301147805856032,1,2,3,1,4,0,0.0,1930,6,11,13,1,4,2,7,9.104979856318357,624,3.912023005428146,650,143000,0,0,0
6,1,3,2,2,4,1,13.0996688705415,86.31760866327848,6.837332814685591,6.837332814685591,1,1,9,1,4,1,0.0,1950,4,9,9,1,5,5,8,9.021598247379305,0,4.04305126783455,0,124000,0,1,1
5,1,3,2,0,4,3,11.711309200802088,86.52118390532293,7.290292882446597,7.290292882446597,1,2,4,2,2,2,132.0,1959,4,8,10,1,2,5,3,9.784422445377189,176,4.897839799950911,0,149900,0,0,1
6,1,6,2,3,4,3,12.14213562373095,87.53211714239757,7.501634457883413,7.501634457883413,1,2,18,1,4,1,0.0,1956,4,13,11,1,4,5,6,9.55499334068759,296,4.499809670330265,0,230000,0,0,1
6,2,2,2,1,1,1,15.663521732655692,87.59910713840847,6.704414354964107,6.704414354964107,1,1,1,1,4,0,0.0,2002,4,5,2,3,4,2,4,8.681011276645632,538,4.151691594717043,0,120500,0,0,1
7,1,3,2,2,4,1,11.114877048604,87.17398723843183,6.804614520062624,7.506591780070841,1,2,9,4,2,2,288.0,1965,6,11,13,4,4,5,5,9.525151111816216,454,4.273590233089764,918,201800,0,0,0
5,2,3,3,2,2,2,9.135528725660045,87.53211714239757,7.270312886079025,7.270312886079025,2,2,19,1,2,1,0.0,1976,4,10,10,4,4,5,4,9.284334051884509,1157,4.499809670330265,0,218000,0,0,1
5,1,6,2,2,4,2,11.114877048604,87.42035562443262,7.142827401161621,7.142827401161621,2,2,9,1,3,1,0.0,1965,5,9,9,4,4,5,4,9.143131622282732,633,4.442651256490317,0,179900,0,0,1
7,2,6,3,2,4,2,0.8284271247461901,87.62142600963232,7.1808311990445555,7.1808311990445555,2,2,24,4,4,1,166.0,2008,4,11,13,1,6,5,8,8.517393171418904,904,3.5263605246161616,0,230000,0,0,1
8,2,6,3,2,1,2,0.0,87.62142600963232,7.365180126021013,7.365180126021013,2,3,20,4,4,0,186.0,2008,4,11,13,1,5,5,8,9.386979145634639,0,4.5217885770490405,0,235128,0,1,1
6,2,3,2,2,3,2,9.661903789690601,86.85943956609226,6.849066282633458,7.53689712956617,2,2,14,2,2,1,270.0,1974,6,8,8,1,4,5,5,9.118225083068378,442,4.330733340286331,933,185000,0,0,0
6,1,3,3,1,3,1,9.313708498984761,86.94942383174832,6.75110146893676,7.283448228756631,2,2,10,1,1,1,0.0,1978,6,10,7,1,4,5,8,7.731930721948486,311,3.1780538303479458,601,146000,0,0,0
6,2,3,2,2,4,1,12.696938456699069,87.57678270623478,7.402451520818244,7.402451520818244,1,2,18,2,4,1,72.0,1993,4,8,8,1,2,2,6,9.600894867348593,728,4.3044464454299725,0,224000,0,0,1
5,1,3,3,1,0,3,10.489995996796795,86.72429205127533,6.795705775173514,6.795705775173514,1,2,6,1,3,1,0.0,1968,4,11,13,1,2,5,8,9.07383312732152,492,4.6913478822291435,0,129000,0,0,1
4,1,3,3,1,1,1,10.489995996796795,86.74683092933516,7.1372784372603855,7.1372784372603855,0,2,6,1,2,0,0.0,1969,3,10,10,3,6,1,3,9.464982590349763,1198,4.0943445622221,0,108959,0,0,1
5,1,6,3,2,3,1,8.77032961426901,86.94942383174832,7.266827347520591,7.266827347520591,1,2,19,1,4,1,0.0,1978,5,10,10,4,4,5,6,9.69010867127683,680,4.262518802916154,0,194000,0,0,1
7,2,6,3,2,1,2,-1.9999999998,87.64373932405991,7.31455283232408,7.31455283232408,2,2,24,4,4,0,268.0,2009,4,11,13,1,5,5,8,9.163353580751846,0,4.3694478524670215,0,233170,0,1,1
8,2,6,3,2,1,2,0.8284271247461901,87.62142600963232,7.434847875211999,7.434847875211999,2,3,16,4,4,0,72.0,2008,4,11,13,3,5,5,8,9.25674674479034,0,4.1588830833596715,0,245350,0,1,1
6,1,6,3,1,3,3,2.8989794855663558,87.44271909999158,6.8658910748834385,7.421177528595393,2,2,13,1,4,1,0.0,2000,6,11,13,1,6,5,8,9.292104673778823,786,4.060443010546419,712,173000,0,0,0
6,1,3,2,2,3,1,15.08800749063506,87.12911982062879,7.119635638017636,7.653494909661253,2,2,4,1,4,2,0.0,1935,6,7,6,1,3,3,6,9.527192821727743,626,4.787491742782046,872,235000,0,0,0
10,2,6,4,2,3,3,4.6332495807108005,87.35323161475472,7.5126175446745105,8.196161139282902,3,3,23,2,4,1,1378.0,1995,6,8,8,4,6,5,8,10.48458522928745,1387,4.770684624465665,1796,625000,0,0,0
6,1,3,2,1,0,3,9.135528725660045,86.92693630166285,7.0192966537150445,7.0192966537150445,1,1,11,1,2,1,0.0,1977,5,10,10,3,4,5,5,9.198267790741914,522,4.330733340286331,0,171000,0,0,1
6,1,3,2,1,3,2,12.14213562373095,86.49858755935034,7.13966033596492,7.13966033596492,1,2,9,1,4,1,0.0,1958,4,6,4,1,4,5,5,9.118225083068378,662,4.330733340286331,0,163000,0,0,1
7,2,6,3,2,1,3,0.8284271247461901,87.59910713840847,6.437751649736401,7.1308988302963465,2,2,20,1,4,0,0.0,2006,6,6,4,1,5,2,8,8.298290634359283,0,3.5553480614894135,625,171900,0,1,0
5,1,3,2,3,4,0,13.62049935181331,87.30845424706443,7.400009517162692,8.034631032923107,3,0,17,1,2,1,0.0,1950,1,6,4,1,3,0,5,9.799792316197363,152,4.927253685157205,971,200500,1,0,0
6,1,2,3,1,4,1,15.204650534085257,86.31760866327848,7.064759027791802,7.76004068088038,2,2,18,1,2,1,0.0,1932,6,5,2,1,3,2,4,9.71474542793925,503,4.382026634673881,1175,239000,0,0,0
8,2,6,3,2,3,3,5.745966692414834,87.44271909999158,7.663407664893479,7.962763930168115,2,2,23,2,4,1,337.0,1992,1,8,8,1,6,5,8,9.275940829060131,700,4.442651256490317,743,285000,0,0,0
5,1,3,2,1,1,1,7.797958971132713,87.10667763978184,6.827629234502852,6.827629234502852,1,1,11,1,2,0,0.0,1984,4,8,10,1,4,5,8,8.846640813100485,658,3.6109179126442243,0,119500,0,0,1
6,1,3,2,1,1,1,16.220867158288602,87.53211714239757,6.706862336602747,7.1098794630722715,1,1,3,1,2,0,0.0,1926,1,6,4,1,3,2,4,8.281470857895167,468,4.142882703883671,406,115000,0,0,0
5,1,2,2,1,4,1,16.761663039293722,86.31760866327848,6.709304340258298,7.202661196523238,1,1,18,1,4,1,0.0,1921,1,5,2,1,5,2,5,8.946505025998682,0,3.9889840465642745,523,154900,0,1,0
5,1,1,0,1,4,0,12.422205101855958,86.40814442120136,7.024649030453636,7.024649030453636,1,0,4,1,3,1,0.0,1950,4,5,2,0,0,0,8,9.028218795184895,0,4.343805421853684,0,93000,1,1,1
7,1,5,3,1,1,3,6.0,87.2412460692924,7.168579897264035,7.829630389150193,2,2,21,1,4,0,0.0,1990,6,6,4,1,1,5,8,9.320986892063246,1216,4.339413950969204,1216,250000,0,0,0
8,3,6,4,2,4,3,-1.9999999998,87.62142600963232,7.409741954080923,7.409741954080923,2,2,18,4,4,1,186.0,2008,4,12,14,4,6,5,8,8.628197749459149,1480,4.1588830833596715,0,392500,0,0,1
10,2,6,4,3,3,3,4.6332495807108005,87.35323161475472,7.787796878181171,8.406485069431817,3,3,23,1,4,2,0.0,1996,6,5,12,3,6,5,8,9.656499466411903,2096,5.075173815233827,2065,745000,0,0,0
5,1,2,2,1,4,1,16.547236990991404,86.31760866327848,7.029972911706386,7.029972911706386,1,2,3,1,4,1,0.0,1970,4,7,6,1,3,2,5,9.287301413112312,821,4.0943445622221,0,120000,0,0,1
5,1,3,2,1,3,2,11.2664991614216,86.61151166750291,7.360103972989152,7.360103972989152,1,3,21,2,3,2,226.0,1963,4,6,4,4,3,4,3,10.466896138710247,1159,3.912023005428146,0,186700,0,0,1
5,1,2,2,1,1,1,16.110770276274835,86.31760866327848,6.855408798609928,7.107425474110705,1,1,4,1,3,0,0.0,1965,1,3,1,1,2,5,6,9.183791036742646,392,4.0943445622221,272,104900,0,0,0
3,1,3,1,1,1,1,18.880613017821098,86.76936408468859,6.921658184151129,7.4377951216719325,2,2,3,1,2,0,0.0,1920,6,8,8,2,2,1,8,9.270023374137356,440,4.672828834461906,685,95000,0,0,0
8,2,6,3,2,2,2,4.92820323027551,87.33084573650919,7.392647520721623,7.392647520721623,2,3,23,1,4,1,0.0,1994,4,14,12,1,6,5,8,9.430359045942868,1456,4.48863636973214,0,262000,0,0,1
7,2,6,3,2,1,2,3.2915026221291805,87.48742928478838,6.7226297948554485,7.414572881350589,2,2,16,2,4,0,95.0,2002,6,11,13,1,5,5,8,9.097731427593528,0,4.219507705176107,829,195000,0,1,0
7,1,6,2,2,3,3,4.6332495807108005,87.42035562443262,6.93537044601511,7.4977617006225685,2,2,13,1,3,1,0.0,1999,6,11,13,1,5,5,8,8.922658299524402,0,4.0943445622221,776,189000,0,1,0
4,1,3,2,1,3,3,11.564659966250536,86.8819441731559,7.3914152346753585,7.3914152346753585,1,4,11,4,4,1,149.0,1975,4,6,4,3,2,4,3,10.387856258239758,1159,4.22470289230639,0,168000,0,0,1
8,2,6,3,2,1,1,3.6568542494923797,87.44271909999158,6.638567789166521,7.273092595999522,2,2,20,2,4,0,456.0,1999,6,6,4,1,5,2,8,7.8804263442924,0,3.1780538303479458,677,174000,0,1,0
5,1,6,2,2,1,1,16.110770276274835,87.30845424706443,6.7357800142423265,7.294377299288821,1,1,3,1,3,0,0.0,1925,1,11,13,2,5,2,4,9.169518377455928,0,4.0943445622221,630,125000,0,1,0
6,1,6,4,1,1,3,4.324555320336759,87.42035562443262,7.1098794630722715,7.1098794630722715,2,2,11,2,4,0,425.0,1999,4,11,13,1,6,5,8,8.411832675758411,883,4.220246048654068,0,165000,0,0,1
6,1,3,2,1,1,3,10.806248474865699,86.74683092933516,6.4967749901858625,7.20934025660291,1,1,6,4,2,0,143.0,1969,6,8,8,1,4,5,6,9.144627828610801,371,4.382026634673881,689,158000,0,0,0
6,1,6,3,2,1,3,1.4641016151377548,87.55445270895245,6.590301048196686,7.283448228756631,2,2,13,1,4,0,0.0,2005,6,11,13,1,5,5,8,8.990815266184685,0,3.9318256327243257,728,176000,0,1,0
7,2,6,3,2,4,3,-1.9999999998,87.57678270623478,6.778784897685177,7.529943370601589,2,3,13,1,4,1,0.0,2006,6,11,13,3,5,6,8,9.550662331752143,0,4.060443010546419,984,219210,0,1,0
7,1,2,2,1,4,1,16.973665961010276,86.31760866327848,6.703188113240863,7.432483807917119,1,1,3,1,4,1,0.0,1916,2,6,4,1,5,2,5,9.088172738001974,0,4.174387269895637,875,144000,0,1,0
7,2,6,3,2,1,2,3.6568542494923797,87.46507698538016,7.10002716662926,7.10002716662926,2,2,16,1,4,0,0.0,2001,4,11,13,1,5,5,8,9.116029692504942,0,4.248495242049359,0,178000,0,1,1
4,1,3,2,1,0,1,11.114877048604,86.97190567814089,7.231287004327616,7.231287004327616,1,2,6,2,3,1,51.0,1974,4,8,8,1,3,5,8,9.326789184619429,547,4.31748811353631,0,148000,0,0,1
4,1,3,2,1,1,1,10.0,86.76936408468859,6.761572768804055,6.761572768804055,1,1,9,1,3,0,0.0,1972,4,6,4,1,5,5,8,9.143452426434552,0,4.2626798770413155,0,116050,0,1,1
7,1,6,3,2,1,2,4.6332495807108005,87.39798655450802,6.763884908562435,7.483806687665835,2,2,16,1,4,0,0.0,1998,6,11,13,3,5,5,8,9.249561085129464,0,4.382026634673881,913,197900,0,1,0
5,1,2,2,1,2,1,16.33030277982336,87.37561188601732,6.784457062637643,7.206377291472252,1,1,5,1,4,1,0.0,1960,1,5,2,1,5,2,4,8.699514748210191,0,3.912023005428146,464,117000,0,1,0
7,2,6,3,2,3,1,4.000000000000001,87.46507698538016,7.396335293800808,7.396335293800808,2,2,16,2,4,1,171.0,2000,4,11,13,1,5,5,8,9.185022563991893,0,4.31748811353631,0,213000,0,1,1
5,1,3,3,1,1,2,9.135528725660045,86.8819441731559,6.97914527506881,6.97914527506881,1,2,14,1,4,0,0.0,1975,4,8,8,1,4,5,5,9.224243277145174,788,4.356708826689592,0,153500,0,0,1
7,2,3,3,2,3,2,6.717797887081346,87.2412460692924,7.694392802629421,7.694392802629421,2,3,12,2,3,1,234.0,1990,4,8,8,2,4,5,6,9.594513744616725,485,4.499809670330265,0,271900,0,0,1
4,1,3,2,1,1,1,10.649110640673516,86.67919710958145,6.962243464266207,6.962243464266207,1,1,12,1,2,0,0.0,1966,4,8,8,1,3,2,3,9.093806555720231,1056,4.129929641968404,0,107000,0,0,1
6,2,6,3,2,1,2,1.4641016151377548,87.50977600240098,7.438383530044307,7.438383530044307,2,2,16,2,4,0,120.0,2003,4,11,13,3,6,5,8,9.119868468812108,340,4.248495242049359,0,200000,0,0,1
5,1,3,2,1,1,1,11.564659966250536,86.99438184514797,7.1569563646156364,7.1569563646156364,1,2,9,1,2,0,0.0,1980,4,6,4,1,3,2,6,8.95712413640568,504,4.248495242049359,0,140000,0,0,1
8,2,6,4,2,4,2,-1.9999999998,87.57678270623478,7.414572881350589,7.414572881350589,2,2,20,4,4,1,420.0,2006,4,11,13,2,6,5,8,9.228376734462282,1220,4.442651256490317,0,290000,0,0,1
6,2,6,3,2,3,2,6.4852813742385695,87.26365441768559,6.961296045910167,7.520234556474628,2,2,12,1,4,1,0.0,1992,6,5,2,1,5,5,8,9.325274910068282,0,4.248495242049359,790,189000,0,1,0
8,2,5,3,1,1,2,7.3808315196468595,87.55445270895245,6.984716320118266,7.468513271496337,2,2,13,1,3,0,0.0,1988,1,5,2,3,6,3,6,9.403766708502243,427,5.0238805208462765,672,164000,0,0,0
4,1,3,2,1,1,1,14.492422502470646,86.31760866327848,6.51025834052315,6.51025834052315,1,1,4,1,2,0,0.0,1941,4,6,4,1,3,5,5,9.142061531222888,344,3.912023005428146,0,113000,0,0,1
4,1,3,2,1,1,1,10.806248474865699,87.46507698538016,6.866933284461882,6.866933284461882,0,1,6,1,4,0,0.0,1965,5,11,13,3,6,5,7,9.234642664499148,648,4.190015061508846,0,145000,0,0,1
5,1,3,2,1,1,1,11.2664991614216,86.58893836140038,6.906754778648554,6.906754778648554,1,1,9,1,2,0,0.0,1962,3,6,4,3,2,5,8,9.230633075243945,784,4.23410650459726,0,134500,0,0,1
5,1,3,2,1,1,2,10.806248474865699,86.67919710958145,6.795705775173514,6.795705775173514,1,1,6,1,2,0,0.0,1966,4,11,13,1,3,2,8,8.867004635333567,180,4.59511985013459,0,125000,0,0,1
6,1,1,0,1,1,1,9.313708498984761,86.94942383174832,7.183870715062453,7.550661243105336,2,2,6,1,2,0,0.0,1978,1,11,13,0,0,5,8,9.097171673870545,0,4.219507705176107,584,112000,0,1,0
8,2,6,3,2,1,2,-1.9999999998,87.64373932405991,7.1808311990445555,7.1808311990445555,2,2,20,4,4,0,72.0,2009,4,12,14,2,6,5,8,9.064157861798101,936,4.276666119016055,0,229456,0,0,1
4,1,1,0,1,1,0,13.362291495737217,86.31760866327848,6.51025834052315,6.815639990074331,1,0,5,1,3,0,0.0,1950,1,3,1,0,0,0,8,8.738735461363474,0,3.9512437185814275,240,80500,1,1,0
6,1,3,2,1,1,0,9.83215956619923,86.79189152169245,6.51025834052315,7.1049654482698426,1,0,2,2,2,0,236.0,1950,6,12,14,1,5,0,8,7.426549072397305,0,3.044522437723423,546,91500,1,1,0
5,1,3,2,1,1,1,10.96148139681572,86.63407922464135,6.815639990074331,6.815639990074331,1,1,9,1,2,0,0.0,1964,4,5,2,1,3,5,8,8.961879012677683,312,4.189654742026425,0,115000,0,0,1
5,1,3,2,1,3,1,10.649110640673516,86.72429205127533,7.099201743553092,7.099201743553092,1,1,6,1,4,1,0.0,1968,4,8,8,1,2,5,8,9.017968479328726,250,4.007333185232471,0,134000,0,0,1
6,1,3,2,1,4,1,13.231546211727816,86.31760866327848,7.0630481633881725,7.520776415062797,2,1,9,2,4,1,320.0,1949,1,5,2,2,3,5,5,9.25874951118387,196,4.356708826689592,678,143000,0,0,0
5,1,3,2,1,1,1,12.832396974191328,86.3402513014311,7.666690200080086,7.666690200080086,2,2,9,2,2,0,44.0,1951,4,5,2,1,1,2,2,9.276128112514186,756,4.48863636973214,0,137900,0,0,1
